,game_date,url,san,uci,colour,side,move,game_state_after,game_state_before,eval_type_after,eval_after,material_eval_after,eval_type_before,eval_before,material_eval_before,flag_blunder,flag_checkmate,flag_check,flag_capture
2370,2024-05-07,https://www.chess.com/game/live/108829795481,Nf3,g1f3,white,0,2,0,0,cp,34,0,cp,41,0,0,0,0,0
2371,2024-05-07,https://www.chess.com/game/live/108829795481,Nc6,b8c6,black,1,2,0,0,cp,29,0,cp,34,0,0,0,0,0
2372,2024-05-07,https://www.chess.com/game/live/108829795481,Bc4,f1c4,white,0,3,0,0,cp,30,0,cp,29,0,0,0,0,0
2373,2024-05-07,https://www.chess.com/game/live/108829795481,Bc5,f8c5,black,1,3,0,0,cp,24,0,cp,30,0,0,0,0,0
2374,2024-05-07,https://www.chess.com/game/live/108829795481,c3,c2c3,white,0,4,0,0,cp,13,0,cp,24,0,0,0,0,0
2375,2024-05-07,https://www.chess.com/game/live/108829795481,h6,h7h6,black,1,4,1,0,cp,132,0,cp,13,0,0,0,0,0
2376,2024-05-07,https://www.chess.com/game/live/108829795481,d4,d2d4,white,0,5,1,1,cp,101,0,cp,132,0,0,0,0,0
2377,2024-05-07,https://www.chess.com/game/live/108829795481,exd4,e5d4,black,1,5,1,1,cp,104,-1,cp,101,0,0,0,0,1
2378,2024-05-07,https://www.chess.com/game/live/108829795481,cxd4,c3d4,white,0,6,1,1,cp,109,0,cp,104,-1,0,0,0,1
2379,2024-05-07,https://www.chess.com/game/live/108829795481,Bb6,c5b6,black,1,6,1,1,cp,114,0,cp,109,0,0,0,0,0
2380,2024-05-07,https://www.chess.com/game/live/108829795481,Be3,c1e3,white,0,7,0,1,cp,48,0,cp,114,0,0,0,0,0
2381,2024-05-07,https://www.chess.com/game/live/108829795481,d6,d7d6,black,1,7,1,0,cp,63,0,cp,48,0,0,0,0,0
2382,2024-05-07,https://www.chess.com/game/live/108829795481,h3,h2h3,white,0,8,1,1,cp,56,0,cp,63,0,0,0,0,0
2383,2024-05-07,https://www.chess.com/game/live/108829795481,a6,a7a6,black,1,8,1,1,cp,121,0,cp,56,0,0,0,0,0
2384,2024-05-07,https://www.chess.com/game/live/108829795481,Nc3,b1c3,white,0,9,1,1,cp,129,0,cp,121,0,0,0,0,0
2385,2024-05-07,https://www.chess.com/game/live/108829795481,Nge7,g8e7,black,1,9,1,1,cp,177,0,cp,129,0,0,0,0,0
2386,2024-05-07,https://www.chess.com/game/live/108829795481,Qd2,d1d2,white,0,10,1,1,cp,76,0,cp,177,0,0,0,0,0
2387,2024-05-07,https://www.chess.com/game/live/108829795481,Ng6,e7g6,black,1,10,1,1,cp,171,0,cp,76,0,0,0,0,0
2388,2024-05-07,https://www.chess.com/game/live/108829795481,Nd5,c3d5,white,0,11,1,1,cp,161,0,cp,171,0,0,0,0,0
2389,2024-05-07,https://www.chess.com/game/live/108829795481,Ba5,b6a5,black,1,11,2,1,cp,218,0,cp,161,0,0,0,0,0
2390,2024-05-07,https://www.chess.com/game/live/108829795481,b4,b2b4,white,0,12,2,2,cp,223,0,cp,218,0,0,0,0,0
2391,2024-05-07,https://www.chess.com/game/live/108829795481,Bb6,a5b6,black,1,12,2,2,cp,225,0,cp,223,0,0,0,0,0
2392,2024-05-07,https://www.chess.com/game/live/108829795481,Nxb6,d5b6,white,0,13,1,2,cp,194,3,cp,225,0,0,0,0,1
2393,2024-05-07,https://www.chess.com/game/live/108829795481,cxb6,c7b6,black,1,13,1,1,cp,183,0,cp,194,3,0,0,0,1
2394,2024-05-07,https://www.chess.com/game/live/108829795481,a3,a2a3,white,0,14,1,1,cp,137,0,cp,183,0,0,0,0,0
2395,2024-05-07,https://www.chess.com/game/live/108829795481,Nh4,g6h4,black,1,14,1,1,cp,136,0,cp,137,0,0,0,0,0
2396,2024-05-07,https://www.chess.com/game/live/108829795481,O-O,e1g1,white,0,15,-1,1,cp,-149,0,cp,136,0,1,0,0,0
2397,2024-05-07,https://www.chess.com/game/live/108829795481,Nxf3+,h4f3,black,1,15,-1,-1,cp,-190,-3,cp,-149,0,0,0,1,1
2398,2024-05-07,https://www.chess.com/game/live/108829795481,gxf3,g2f3,white,0,16,-1,-1,cp,-194,0,cp,-190,-3,0,0,0,1
2399,2024-05-07,https://www.chess.com/game/live/108829795481,Bxh3,c8h3,black,1,16,-2,-1,cp,-203,-1,cp,-194,0,0,0,0,1
2400,2024-05-07,https://www.chess.com/game/live/108829795481,Bf4,e3f4,white,0,17,-2,-2,cp,-290,-1,cp,-203,-1,0,0,0,0
2401,2024-05-07,https://www.chess.com/game/live/108843104481,d4,d2d4,white,0,1,0,0,cp,20,0,cp,31,0,0,0,0,0
2402,2024-05-07,https://www.chess.com/game/live/108843104481,g6,g7g6,black,1,1,1,0,cp,66,0,cp,20,0,0,0,0,0
2403,2024-05-07,https://www.chess.com/game/live/108843104481,Nf3,g1f3,white,0,2,0,1,cp,21,0,cp,66,0,0,0,0,0
2404,2024-05-07,https://www.chess.com/game/live/108843104481,Bg7,f8g7,black,1,2,1,0,cp,69,0,cp,21,0,0,0,0,0
2405,2024-05-07,https://www.chess.com/game/live/108843104481,c4,c2c4,white,0,3,0,1,cp,26,0,cp,69,0,0,0,0,0
2406,2024-05-07,https://www.chess.com/game/live/108843104481,Nf6,g8f6,black,1,3,0,0,cp,29,0,cp,26,0,0,0,0,0
2407,2024-05-07,https://www.chess.com/game/live/108843104481,Nc3,b1c3,white,0,4,0,0,cp,22,0,cp,29,0,0,0,0,0
2408,2024-05-07,https://www.chess.com/game/live/108843104481,O-O,e8g8,black,1,4,0,0,cp,46,0,cp,22,0,0,0,0,0
2409,2024-05-07,https://www.chess.com/game/live/108843104481,e4,e2e4,white,0,5,0,0,cp,45,0,cp,46,0,0,0,0,0
2410,2024-05-07,https://www.chess.com/game/live/108843104481,d6,d7d6,black,1,5,1,0,cp,59,0,cp,45,0,0,0,0,0
2411,2024-05-07,https://www.chess.com/game/live/108843104481,Be2,f1e2,white,0,6,0,1,cp,42,0,cp,59,0,0,0,0,0
2412,2024-05-07,https://www.chess.com/game/live/108843104481,Nfd7,f6d7,black,1,6,1,0,cp,125,0,cp,42,0,0,0,0,0
2413,2024-05-07,https://www.chess.com/game/live/108843104481,O-O,e1g1,white,0,7,1,1,cp,85,0,cp,125,0,0,0,0,0
2414,2024-05-07,https://www.chess.com/game/live/108843104481,e5,e7e5,black,1,7,1,1,cp,96,0,cp,85,0,0,0,0,0
2415,2024-05-07,https://www.chess.com/game/live/108843104481,d5,d4d5,white,0,8,1,1,cp,54,0,cp,96,0,0,0,0,0
2416,2024-05-07,https://www.chess.com/game/live/108843104481,a5,a7a5,black,1,8,1,1,cp,66,0,cp,54,0,0,0,0,0
2417,2024-05-07,https://www.chess.com/game/live/108843104481,Qc2,d1c2,white,0,9,0,1,cp,-4,0,cp,66,0,0,0,0,0
2418,2024-05-07,https://www.chess.com/game/live/108843104481,Na6,b8a6,black,1,9,0,0,cp,4,0,cp,-4,0,0,0,0,0
2419,2024-05-07,https://www.chess.com/game/live/108843104481,a3,a2a3,white,0,10,0,0,cp,16,0,cp,4,0,0,0,0,0
2420,2024-05-07,https://www.chess.com/game/live/108843104481,Nf6,d7f6,black,1,10,1,0,cp,58,0,cp,16,0,0,0,0,0
2421,2024-05-07,https://www.chess.com/game/live/108843104481,h3,h2h3,white,0,11,0,1,cp,48,0,cp,58,0,0,0,0,0
2422,2024-05-07,https://www.chess.com/game/live/108843104481,Nc5,a6c5,black,1,11,0,0,cp,49,0,cp,48,0,0,0,0,0
2423,2024-05-07,https://www.chess.com/game/live/108843104481,Be3,c1e3,white,0,12,0,0,cp,41,0,cp,49,0,0,0,0,0
2424,2024-05-07,https://www.chess.com/game/live/108843104481,b6,b7b6,black,1,12,1,0,cp,82,0,cp,41,0,0,0,0,0
2425,2024-05-07,https://www.chess.com/game/live/108843104481,b4,b2b4,white,0,13,1,1,cp,89,0,cp,82,0,0,0,0,0
2426,2024-05-07,https://www.chess.com/game/live/108843104481,axb4,a5b4,black,1,13,1,1,cp,109,-1,cp,89,0,0,0,0,1
2427,2024-05-07,https://www.chess.com/game/live/108843104481,axb4,a3b4,white,0,14,1,1,cp,101,0,cp,109,-1,0,0,0,1
2428,2024-05-07,https://www.chess.com/game/live/108843104481,Nb7,c5b7,black,1,14,3,1,cp,653,0,cp,101,0,1,0,0,0
2429,2024-05-07,https://www.chess.com/game/live/108843104481,Rxa8,a1a8,white,0,15,3,3,cp,633,5,cp,653,0,0,0,0,1
2430,2024-05-07,https://www.chess.com/game/live/108843574979,e4,e2e4,white,0,1,0,0,cp,35,0,cp,31,0,0,0,0,0
2431,2024-05-07,https://www.chess.com/game/live/108843574979,c6,c7c6,black,1,1,0,0,cp,44,0,cp,35,0,0,0,0,0
2432,2024-05-07,https://www.chess.com/game/live/108843574979,d4,d2d4,white,0,2,0,0,cp,42,0,cp,44,0,0,0,0,0
2433,2024-05-07,https://www.chess.com/game/live/108843574979,d5,d7d5,black,1,2,0,0,cp,37,0,cp,42,0,0,0,0,0
2434,2024-05-07,https://www.chess.com/game/live/108843574979,f3,f2f3,white,0,3,0,0,cp,20,0,cp,37,0,0,0,0,0
2435,2024-05-07,https://www.chess.com/game/live/108843574979,dxe4,d5e4,black,1,3,0,0,cp,31,-1,cp,20,0,0,0,0,1
2436,2024-05-07,https://www.chess.com/game/live/108843574979,fxe4,f3e4,white,0,4,0,0,cp,33,0,cp,31,-1,0,0,0,1
2437,2024-05-07,https://www.chess.com/game/live/108843574979,c5,c6c5,black,1,4,1,0,cp,142,0,cp,33,0,0,0,0,0
2438,2024-05-07,https://www.chess.com/game/live/108843574979,Nf3,g1f3,white,0,5,0,1,cp,25,0,cp,142,0,0,0,0,0
2439,2024-05-07,https://www.chess.com/game/live/108843574979,Bg4,c8g4,black,1,5,1,0,cp,174,0,cp,25,0,0,0,0,0
2440,2024-05-07,https://www.chess.com/game/live/108843574979,Bc4,f1c4,white,0,6,1,1,cp,76,0,cp,174,0,0,0,0,0
2441,2024-05-07,https://www.chess.com/game/live/108843574979,Bxf3,g4f3,black,1,6,2,1,cp,274,-3,cp,76,0,0,0,0,1
2442,2024-05-07,https://www.chess.com/game/live/108843574979,Qxf3,d1f3,white,0,7,2,2,cp,298,0,cp,274,-3,0,0,0,1
2443,2024-05-07,https://www.chess.com/game/live/108843574979,Qxd4,d8d4,black,1,7,3,2,cp,593,-1,cp,298,0,0,0,0,1
2444,2024-05-07,https://www.chess.com/game/live/108843574979,Qxf7+,f3f7,white,0,8,3,3,cp,614,0,cp,593,-1,0,0,1,1
2445,2024-05-07,https://www.chess.com/game/live/108843574979,Kd7,e8d7,black,1,8,3,3,cp,670,0,cp,614,0,0,0,0,0
2446,2024-05-07,https://www.chess.com/game/live/108843574979,Be6+,c4e6,white,0,9,3,3,cp,570,0,cp,670,0,0,0,1,0
2447,2024-05-07,https://www.chess.com/game/live/108843574979,Kc7,d7c7,black,1,9,3,3,cp,739,0,cp,570,0,0,0,0,0
2448,2024-05-07,https://www.chess.com/game/live/108843574979,Bf4+,c1f4,white,0,10,3,3,cp,669,0,cp,739,0,0,0,1,0
2449,2024-05-07,https://www.chess.com/game/live/108843574979,Kb6,c7b6,black,1,10,3,3,cp,679,0,cp,669,0,0,0,0,0
2450,2024-05-07,https://www.chess.com/game/live/108843574979,Nc3,b1c3,white,0,11,3,3,cp,668,0,cp,679,0,0,0,0,0
2451,2024-05-07,https://www.chess.com/game/live/108843574979,Nc6,b8c6,black,1,11,3,3,cp,707,0,cp,668,0,0,0,0,0
2452,2024-05-07,https://www.chess.com/game/live/108843574979,Nd5+,c3d5,white,0,12,3,3,cp,661,0,cp,707,0,0,0,1,0
2453,2024-05-07,https://www.chess.com/game/live/108843574979,Ka5,b6a5,black,1,12,3,3,cp,697,0,cp,661,0,0,0,0,0
2454,2024-05-07,https://www.chess.com/game/live/108843574979,Bc7+,f4c7,white,0,13,3,3,cp,460,0,cp,697,0,0,0,1,0
2455,2024-05-07,https://www.chess.com/game/live/108843574979,b6,b7b6,black,1,13,3,3,cp,451,0,cp,460,0,0,0,0,0
2456,2024-05-07,https://www.chess.com/game/live/108843574979,Qf3,f7f3,white,0,14,3,3,cp,468,0,cp,451,0,0,0,0,0
2457,2024-05-07,https://www.chess.com/game/live/108843574979,Qxb2,d4b2,black,1,14,3,3,cp,606,-1,cp,468,0,0,0,0,1
2458,2024-05-07,https://www.chess.com/game/live/108843574979,O-O,e1g1,white,0,15,3,3,cp,658,-1,cp,606,-1,0,0,0,0
2459,2024-05-07,https://www.chess.com/game/live/108843574979,Nd4,c6d4,black,1,15,3,3,cp,699,-1,cp,658,-1,0,0,0,0
2460,2024-05-07,https://www.chess.com/game/live/108843574979,Qc3+,f3c3,white,0,16,-2,3,cp,-285,-1,cp,699,-1,1,0,1,0
2461,2024-05-07,https://www.chess.com/game/live/108843574979,Qxc3,b2c3,black,1,16,-2,-2,cp,-308,-10,cp,-285,-1,0,0,0,1
2462,2024-05-07,https://www.chess.com/game/live/108843574979,Nxc3,d5c3,white,0,17,-2,-2,cp,-306,-1,cp,-308,-10,0,0,0,1
2463,2024-05-07,https://www.chess.com/game/live/108843574979,Nxe6,d4e6,black,1,17,-2,-2,cp,-331,-4,cp,-306,-1,0,0,0,1
2464,2024-05-07,https://www.chess.com/game/live/108843574979,Be5,c7e5,white,0,18,-2,-2,cp,-344,-4,cp,-331,-4,0,0,0,0
2465,2024-05-07,https://www.chess.com/game/live/108843574979,Nf6,g8f6,black,1,18,-2,-2,cp,-336,-4,cp,-344,-4,0,0,0,0
2466,2024-05-07,https://www.chess.com/game/live/108843574979,Rfb1,f1b1,white,0,19,-2,-2,cp,-373,-4,cp,-336,-4,0,0,0,0
2467,2024-05-07,https://www.chess.com/game/live/108843574979,Ka6,a5a6,black,1,19,-2,-2,cp,-345,-4,cp,-373,-4,0,0,0,0
2468,2024-05-07,https://www.chess.com/game/live/108843574979,a4,a2a4,white,0,20,-2,-2,cp,-379,-4,cp,-345,-4,0,0,0,0
2469,2024-05-07,https://www.chess.com/game/live/108843574979,Nd4,e6d4,black,1,20,-2,-2,cp,-372,-4,cp,-379,-4,0,0,0,0
2470,2024-05-07,https://www.chess.com/game/live/108843574979,a5,a4a5,white,0,21,-2,-2,cp,-354,-4,cp,-372,-4,0,0,0,0
2471,2024-05-07,https://www.chess.com/game/live/108843574979,Kb7,a6b7,black,1,21,-2,-2,cp,-351,-4,cp,-354,-4,0,0,0,0
2472,2024-05-07,https://www.chess.com/game/live/108843574979,axb6,a5b6,white,0,22,-2,-2,cp,-356,-3,cp,-351,-4,0,0,0,1
2473,2024-05-07,https://www.chess.com/game/live/108843574979,a6,a7a6,black,1,22,-2,-2,cp,-326,-3,cp,-356,-3,0,0,0,0
2474,2024-05-07,https://www.chess.com/game/live/108843574979,Na4,c3a4,white,0,23,-2,-2,cp,-306,-3,cp,-326,-3,0,0,0,0
2475,2024-05-07,https://www.chess.com/game/live/108843574979,e6,e7e6,black,1,23,-2,-2,cp,-324,-3,cp,-306,-3,0,0,0,0
2476,2024-05-07,https://www.chess.com/game/live/108843574979,Nxc5+,a4c5,white,0,24,-3,-2,cp,-640,-2,cp,-324,-3,1,0,1,1
2477,2024-05-07,https://www.chess.com/game/live/108843574979,Bxc5,f8c5,black,1,24,-3,-3,cp,-672,-5,cp,-640,-2,0,0,0,1
2478,2024-05-07,https://www.chess.com/game/live/108844179927,e4,e2e4,white,0,1,0,0,cp,35,0,cp,31,0,0,0,0,0
2479,2024-05-07,https://www.chess.com/game/live/108844179927,e5,e7e5,black,1,1,0,0,cp,41,0,cp,35,0,0,0,0,0
2480,2024-05-07,https://www.chess.com/game/live/108844179927,Nf3,g1f3,white,0,2,0,0,cp,34,0,cp,41,0,0,0,0,0
2481,2024-05-07,https://www.chess.com/game/live/108844179927,d6,d7d6,black,1,2,1,0,cp,61,0,cp,34,0,0,0,0,0
2482,2024-05-07,https://www.chess.com/game/live/108844179927,d4,d2d4,white,0,3,1,1,cp,53,0,cp,61,0,0,0,0,0
2483,2024-05-07,https://www.chess.com/game/live/108844179927,exd4,e5d4,black,1,3,1,1,cp,52,-1,cp,53,0,0,0,0,1
2484,2024-05-07,https://www.chess.com/game/live/108844179927,Nxd4,f3d4,white,0,4,1,1,cp,63,0,cp,52,-1,0,0,0,1
2485,2024-05-07,https://www.chess.com/game/live/108844179927,Be7,f8e7,black,1,4,1,1,cp,68,0,cp,63,0,0,0,0,0
2486,2024-05-07,https://www.chess.com/game/live/108844179927,Nc3,b1c3,white,0,5,1,1,cp,63,0,cp,68,0,0,0,0,0
2487,2024-05-07,https://www.chess.com/game/live/108844179927,c6,c7c6,black,1,5,1,1,cp,97,0,cp,63,0,0,0,0,0
2488,2024-05-07,https://www.chess.com/game/live/108844179927,Be3,c1e3,white,0,6,1,1,cp,65,0,cp,97,0,0,0,0,0
2489,2024-05-07,https://www.chess.com/game/live/108844179927,Nf6,g8f6,black,1,6,1,1,cp,73,0,cp,65,0,0,0,0,0
2490,2024-05-07,https://www.chess.com/game/live/108844179927,f3,f2f3,white,0,7,0,1,cp,3,0,cp,73,0,0,0,0,0
2491,2024-05-07,https://www.chess.com/game/live/108844179927,O-O,e8g8,black,1,7,0,0,cp,7,0,cp,3,0,0,0,0,0
2492,2024-05-07,https://www.chess.com/game/live/108844179927,Bc4,f1c4,white,0,8,0,0,cp,-25,0,cp,7,0,0,0,0,0
2493,2024-05-07,https://www.chess.com/game/live/108844179927,a6,a7a6,black,1,8,0,0,cp,16,0,cp,-25,0,0,0,0,0
2494,2024-05-07,https://www.chess.com/game/live/108844179927,g4,g2g4,white,0,9,0,0,cp,-46,0,cp,16,0,0,0,0,0
2495,2024-05-07,https://www.chess.com/game/live/108844179927,Nbd7,b8d7,black,1,9,1,0,cp,57,0,cp,-46,0,0,0,0,0
2496,2024-05-07,https://www.chess.com/game/live/108844179927,h4,h2h4,white,0,10,-1,1,cp,-86,0,cp,57,0,1,0,0,0
2497,2024-05-07,https://www.chess.com/game/live/108844179927,c5,c6c5,black,1,10,1,-1,cp,56,0,cp,-86,0,1,0,0,0
2498,2024-05-07,https://www.chess.com/game/live/108844179927,Nf5,d4f5,white,0,11,0,1,cp,50,0,cp,56,0,0,0,0,0
2499,2024-05-07,https://www.chess.com/game/live/108844179927,b5,b7b5,black,1,11,1,0,cp,129,0,cp,50,0,0,0,0,0
2500,2024-05-07,https://www.chess.com/game/live/108844179927,Bd5,c4d5,white,0,12,1,1,cp,130,0,cp,129,0,0,0,0,0
2501,2024-05-07,https://www.chess.com/game/live/108844179927,Rb8,a8b8,black,1,12,1,1,cp,127,0,cp,130,0,0,0,0,0
2502,2024-05-07,https://www.chess.com/game/live/108844179927,g5,g4g5,white,0,13,1,1,cp,132,0,cp,127,0,0,0,0,0
2503,2024-05-07,https://www.chess.com/game/live/108844179927,Nxd5,f6d5,black,1,13,2,1,cp,398,-3,cp,132,0,0,0,0,1
2504,2024-05-07,https://www.chess.com/game/live/108844179927,Nxd5,c3d5,white,0,14,2,2,cp,354,0,cp,398,-3,0,0,0,1
2505,2024-05-07,https://www.chess.com/game/live/108844179927,Re8,f8e8,black,1,14,2,2,cp,390,0,cp,354,0,0,0,0,0
2506,2024-05-07,https://www.chess.com/game/live/108844179927,Qd2,d1d2,white,0,15,1,2,cp,143,0,cp,390,0,0,0,0,0
2507,2024-05-07,https://www.chess.com/game/live/108844179927,Bf8,e7f8,black,1,15,1,1,cp,175,0,cp,143,0,0,0,0,0
2508,2024-05-07,https://www.chess.com/game/live/108844179927,O-O-O,e1c1,white,0,16,1,1,cp,164,0,cp,175,0,0,0,0,0
2509,2024-05-07,https://www.chess.com/game/live/108844179927,Ne5,d7e5,black,1,16,1,1,cp,186,0,cp,164,0,0,0,0,0
2510,2024-05-07,https://www.chess.com/game/live/108844179927,f4,f3f4,white,0,17,1,1,cp,57,0,cp,186,0,0,0,0,0
2511,2024-05-07,https://www.chess.com/game/live/108844179927,Nc4,e5c4,black,1,17,1,1,cp,61,0,cp,57,0,0,0,0,0
2512,2024-05-07,https://www.chess.com/game/live/108844179927,Qc3,d2c3,white,0,18,0,1,cp,49,0,cp,61,0,0,0,0,0
2513,2024-05-07,https://www.chess.com/game/live/108844179927,Bxf5,c8f5,black,1,18,1,0,cp,54,-3,cp,49,0,0,0,0,1
2514,2024-05-07,https://www.chess.com/game/live/108844179927,exf5,e4f5,white,0,19,0,1,cp,36,0,cp,54,-3,0,0,0,1
2515,2024-05-07,https://www.chess.com/game/live/108844179927,Nxe3,c4e3,black,1,19,1,0,cp,150,-3,cp,36,0,0,0,0,1
2516,2024-05-07,https://www.chess.com/game/live/108844179927,Nxe3,d5e3,white,0,20,1,1,cp,153,0,cp,150,-3,0,0,0,1
2517,2024-05-07,https://www.chess.com/game/live/108844179927,Qb6,d8b6,black,1,20,2,1,cp,231,0,cp,153,0,0,0,0,0
2518,2024-05-07,https://www.chess.com/game/live/108844179927,Nd5,e3d5,white,0,21,2,2,cp,238,0,cp,231,0,0,0,0,0
2519,2024-05-07,https://www.chess.com/game/live/108844179927,Qb7,b6b7,black,1,21,2,2,cp,293,0,cp,238,0,0,0,0,0
2520,2024-05-07,https://www.chess.com/game/live/108844179927,g6,g5g6,white,0,22,2,2,cp,220,0,cp,293,0,0,0,0,0
2521,2024-05-07,https://www.chess.com/game/live/108844179927,h6,h7h6,black,1,22,2,2,cp,269,0,cp,220,0,0,0,0,0
2522,2024-05-07,https://www.chess.com/game/live/108844179927,f6,f5f6,white,0,23,2,2,cp,202,0,cp,269,0,0,0,0,0
2523,2024-05-07,https://www.chess.com/game/live/108844179927,fxg6,f7g6,black,1,23,2,2,cp,205,-1,cp,202,0,0,0,0,1
2524,2024-05-07,https://www.chess.com/game/live/108844179927,fxg7,f6g7,white,0,24,1,2,cp,60,0,cp,205,-1,0,0,0,1
2525,2024-05-07,https://www.chess.com/game/live/108844179927,Qxg7,b7g7,black,1,24,1,1,cp,120,-1,cp,60,0,0,0,0,1
2526,2024-05-07,https://www.chess.com/game/live/108844179927,Qd3,c3d3,white,0,25,1,1,cp,68,-1,cp,120,-1,0,0,0,0
2527,2024-05-07,https://www.chess.com/game/live/108844179927,Kh8,g8h8,black,1,25,1,1,cp,186,-1,cp,68,-1,0,0,0,0
2528,2024-05-07,https://www.chess.com/game/live/108844179927,h5,h4h5,white,0,26,1,1,cp,97,-1,cp,186,-1,0,0,0,0
2529,2024-05-07,https://www.chess.com/game/live/108844179927,g5,g6g5,black,1,26,1,1,cp,87,-1,cp,97,-1,0,0,0,0
2530,2024-05-07,https://www.chess.com/game/live/108844179927,fxg5,f4g5,white,0,27,-1,1,cp,-64,0,cp,87,-1,1,0,0,1
2531,2024-05-07,https://www.chess.com/game/live/108844179927,Qxg5+,g7g5,black,1,27,-1,-1,cp,-71,-1,cp,-64,0,0,0,1,1
2532,2024-05-07,https://www.chess.com/game/live/108844179927,Kb1,c1b1,white,0,28,0,-1,cp,-33,-1,cp,-71,-1,0,0,0,0
2533,2024-05-07,https://www.chess.com/game/live/108844179927,Bg7,f8g7,black,1,28,0,0,cp,-31,-1,cp,-33,-1,0,0,0,0
2534,2024-05-07,https://www.chess.com/game/live/108844179927,Rdg1,d1g1,white,0,29,-1,0,cp,-67,-1,cp,-31,-1,0,0,0,0
2535,2024-05-07,https://www.chess.com/game/live/108844179927,Qe5,g5e5,black,1,29,-1,-1,cp,-63,-1,cp,-67,-1,0,0,0,0
2536,2024-05-07,https://www.chess.com/game/live/108844179927,Nc3,d5c3,white,0,30,-1,-1,cp,-188,-1,cp,-63,-1,0,0,0,0
2537,2024-05-07,https://www.chess.com/game/live/108844179927,b4,b5b4,black,1,30,-1,-1,cp,-175,-1,cp,-188,-1,0,0,0,0
2538,2024-05-07,https://www.chess.com/game/live/108844179927,Na4,c3a4,white,0,31,-1,-1,cp,-199,-1,cp,-175,-1,0,0,0,0
2539,2024-05-07,https://www.chess.com/game/live/108844179927,b3,b4b3,black,1,31,0,-1,cp,28,-1,cp,-199,-1,0,0,0,0
2540,2024-05-07,https://www.chess.com/game/live/108844179927,c3,c2c3,white,0,32,-1,0,cp,-133,-1,cp,28,-1,0,0,0,0
2541,2024-05-07,https://www.chess.com/game/live/108844179927,Qe4,e5e4,black,1,32,-1,-1,cp,-146,-1,cp,-133,-1,0,0,0,0
2542,2024-05-07,https://www.chess.com/game/live/108844179927,Qxe4,d3e4,white,0,33,-1,-1,cp,-133,8,cp,-146,-1,0,0,0,1
2543,2024-05-07,https://www.chess.com/game/live/108844179927,bxa2+,b3a2,black,1,33,-1,-1,cp,-137,7,cp,-133,8,0,0,1,1
2544,2024-05-07,https://www.chess.com/game/live/108844179927,Kxa2,b1a2,white,0,34,-1,-1,cp,-134,8,cp,-137,7,0,0,0,1
2545,2024-05-07,https://www.chess.com/game/live/108844179927,Rxe4,e8e4,black,1,34,-1,-1,cp,-141,-1,cp,-134,8,0,0,0,1
2546,2024-05-07,https://www.chess.com/game/live/108844179927,Rg6,g1g6,white,0,35,-3,-1,cp,-408,-1,cp,-141,-1,1,0,0,0
2547,2024-05-07,https://www.chess.com/game/live/108844179927,Rxa4+,e4a4,black,1,35,-3,-3,cp,-416,-4,cp,-408,-1,0,0,1,1
2548,2024-05-07,https://www.chess.com/game/live/108844179927,Kb1,a2b1,white,0,36,-3,-3,cp,-420,-4,cp,-416,-4,0,0,0,0
2549,2024-05-07,https://www.chess.com/game/live/108844179927,Re4,a4e4,black,1,36,-3,-3,cp,-421,-4,cp,-420,-4,0,0,0,0
2550,2024-05-07,https://www.chess.com/game/live/108844179927,Rxd6,g6d6,white,0,37,-3,-3,cp,-479,-3,cp,-421,-4,0,0,0,1
2551,2024-05-07,https://www.chess.com/game/live/108844179927,a5,a6a5,black,1,37,-2,-3,cp,-363,-3,cp,-479,-3,0,0,0,0
2552,2024-05-07,https://www.chess.com/game/live/108844179927,Rd5,d6d5,white,0,38,-3,-2,cp,-487,-3,cp,-363,-3,0,0,0,0
2553,2024-05-07,https://www.chess.com/game/live/108844179927,Re2,e4e2,black,1,38,-3,-3,cp,-485,-3,cp,-487,-3,0,0,0,0
2554,2024-05-07,https://www.chess.com/game/live/108844179927,Rxc5,d5c5,white,0,39,-3,-3,cp,-506,-2,cp,-485,-3,0,0,0,1
2555,2024-05-07,https://www.chess.com/game/live/108844179927,Rbxb2+,b8b2,black,1,39,-3,-3,cp,-456,-3,cp,-506,-2,0,0,1,1
2556,2024-05-07,https://www.chess.com/game/live/108844179927,Kc1,b1c1,white,0,40,-3,-3,cp,-517,-3,cp,-456,-3,0,0,0,0
2557,2024-05-07,https://www.chess.com/game/live/108844179927,Rbc2+,b2c2,black,1,40,-3,-3,cp,-459,-3,cp,-517,-3,0,0,1,0
2558,2024-05-07,https://www.chess.com/game/live/108844179927,Kd1,c1d1,white,0,41,-3,-3,cp,-546,-3,cp,-459,-3,0,0,0,0
2559,2024-05-07,https://www.chess.com/game/live/108844179927,Rg2,e2g2,black,1,41,-3,-3,cp,-473,-3,cp,-546,-3,0,0,0,0
2560,2024-05-07,https://www.chess.com/game/live/108844179927,Rc8+,c5c8,white,0,42,-3,-3,cp,-593,-3,cp,-473,-3,0,0,1,0
2561,2024-05-07,https://www.chess.com/game/live/108844179927,Kh7,h8h7,black,1,42,-3,-3,cp,-613,-3,cp,-593,-3,0,0,0,0
2562,2024-05-07,https://www.chess.com/game/live/108844179927,Rc7,c8c7,white,0,43,-4,-3,mate,-3,-3,cp,-613,-3,0,0,0,0
2563,2024-05-07,https://www.chess.com/game/live/108844179927,a4,a5a4,black,1,43,-3,-4,cp,-536,-3,mate,-3,-3,0,0,0,0
